Date,Time,Site,Unit ID,User ID,C-19G100574,mmHg-13E101284,DO %-19G102396,DO %L-19G102396,DO mg/L-19G102396,SPC-uS/cm-19G100574,C-uS/cm-19G100574,nLFC-uS/cm-19G100574,TDS mg/L-19G100574,SAL-PSU-19G100574,pH-21E102787,pH mV-21E102787,ORP mV-21E102787,FNU-13E101322,TSS mg/L-13E101322,TAL-PC RFU-13D100703,TAL-PC ug/L-13D100703,Chl RFU-13D100703,Chl ug/L-13D100703,fDOM RFU-13E100386,fDOM QSU-13E100386,DEP m-13D102108,Vpos m-13D102108,DEP psia-13D102108,Wiper V-19H101164,Cable V-13E101468,Batt V-13E101468
2023-07-17,11:26:33,Default Site,Sonde 13E101468,,20.401,737,96.3,99.4,8.69,0.2,0.2,0.2,0,0,7.81,-93.2,142.5,-0.36,0,1.53,1.43,0.15,0.79,-0.58,-2.19,-0.018,-0.018,-0.025,1.219,0,5.38
2023-07-17,11:26:34,Default Site,Sonde 13E101468,,20.405,737,96.3,99.4,8.69,0.2,0.2,0.2,0,0,7.81,-93.3,142.2,-0.37,0,1.53,1.44,0.15,0.78,-0.59,-2.22,-0.017,-0.019,-0.025,1.219,0,5.38
2023-07-17,11:26:36,Default Site,Sonde 13E101468,,20.409,737,96.3,99.4,8.69,0.2,0.2,0.2,0,0,7.81,-93.4,141.9,-0.37,0,1.54,1.44,0.15,0.77,-0.59,-2.21,-0.017,-0.014,-0.025,1.219,0,5.38
2023-07-17,11:26:38,Default Site,Sonde 13E101468,,20.414,737,96.3,99.4,8.69,0.2,0.2,0.2,0,0,7.81,-93.5,141.6,-0.38,0,1.53,1.44,0.14,0.73,-0.6,-2.25,-0.017,-0.018,-0.025,1.219,0,5.37
2023-07-17,11:26:39,Default Site,Sonde 13E101468,,20.419,737,96.4,99.4,8.69,0.2,0.2,0.2,0,0,7.82,-93.6,141.3,-0.38,0,1.53,1.44,0.14,0.71,-0.6,-2.25,-0.017,-0.018,-0.025,1.219,0,5.37
2023-07-17,11:26:41,Default Site,Sonde 13E101468,,20.423,737,96.4,99.4,8.69,0.2,0.2,0.2,0,0,7.82,-93.7,140.9,-0.38,0,1.53,1.44,0.14,0.72,-0.61,-2.27,-0.017,-0.019,-0.025,1.219,0,5.37
2023-07-17,11:26:43,Default Site,Sonde 13E101468,,20.428,737,96.4,99.4,8.69,0.2,0.2,0.2,0,0,7.82,-93.8,140.6,-0.39,0,1.53,1.43,0.13,0.69,-0.62,-2.32,-0.017,-0.016,-0.025,1.219,0,5.37
2023-07-17,11:26:45,Default Site,Sonde 13E101468,,20.432,737,96.4,99.4,8.69,0.2,0.2,0.2,0,0,7.82,-93.9,140.3,-0.39,0,1.53,1.43,0.12,0.65,-0.63,-2.35,-0.018,-0.022,-0.025,1.219,0,5.37
2023-07-17,11:26:46,Default Site,Sonde 13E101468,,20.437,737,96.4,99.4,8.69,0.2,0.2,0.2,0,0,7.82,-93.9,140,-0.39,0,1.53,1.43,0.13,0.67,-0.64,-2.39,-0.017,-0.012,-0.025,1.219,0,5.37
2023-07-17,11:26:48,Default Site,Sonde 13E101468,,20.441,737,96.4,99.4,8.69,0.2,0.2,0.2,0,0,7.82,-94,139.7,-0.39,0,1.53,1.44,0.14,0.72,-0.66,-2.43,-0.018,-0.019,-0.025,1.219,0,5.38
2023-07-17,11:26:50,Default Site,Sonde 13E101468,,20.446,737,96.4,99.4,8.69,0.2,0.2,0.2,0,0,7.83,-94.1,139.3,-0.39,0,1.53,1.43,0.14,0.75,-0.66,-2.44,-0.018,-0.02,-0.025,1.219,0,5.38
2023-07-17,11:26:51,Default Site,Sonde 13E101468,,20.451,737,96.4,99.4,8.69,0.2,0.2,0.2,0,0,7.83,-94.2,139.1,-0.4,0,1.52,1.43,0.14,0.71,-0.66,-2.43,-0.018,-0.016,-0.025,1.219,0,5.38
2023-07-17,11:26:53,Default Site,Sonde 13E101468,,20.454,737,96.4,99.4,8.69,0.2,0.2,0.2,0,0,7.83,-94.3,138.8,-0.4,0,1.52,1.43,0.14,0.75,-0.66,-2.45,-0.018,-0.013,-0.025,1.219,0,5.38
2023-07-17,11:26:55,Default Site,Sonde 13E101468,,20.46,737,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.83,-94.4,138.5,-0.4,0,1.53,1.44,0.15,0.76,-0.68,-2.49,-0.018,-0.017,-0.026,1.219,0,5.38
2023-07-17,11:26:56,Default Site,Sonde 13E101468,,20.464,737,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.83,-94.4,138.2,-0.41,0,1.52,1.43,0.15,0.77,-0.68,-2.52,-0.018,-0.02,-0.026,1.219,0,5.38
2023-07-17,11:26:58,Default Site,Sonde 13E101468,,20.467,736.9,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.83,-94.5,138,-0.41,0,1.53,1.44,0.15,0.78,-0.69,-2.53,-0.018,-0.012,-0.025,1.219,0,5.38
2023-07-17,11:27:00,Default Site,Sonde 13E101468,,20.473,736.9,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.83,-94.6,137.6,-0.4,0,1.53,1.44,0.15,0.78,-0.7,-2.56,-0.018,-0.012,-0.025,1.219,0,5.38
2023-07-17,11:27:01,Default Site,Sonde 13E101468,,20.477,736.9,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.84,-94.7,137.4,-0.39,0,1.53,1.44,0.15,0.77,-0.71,-2.6,-0.018,-0.024,-0.026,1.219,0,5.38
2023-07-17,11:27:03,Default Site,Sonde 13E101468,,20.48,736.9,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.84,-94.7,137.1,-0.39,0,1.53,1.44,0.14,0.74,-0.72,-2.62,-0.018,-0.02,-0.026,1.219,0,5.38
2023-07-17,11:27:05,Default Site,Sonde 13E101468,,20.485,736.9,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.84,-94.8,136.8,-0.39,0,1.53,1.44,0.14,0.74,-0.72,-2.63,-0.018,-0.02,-0.026,1.219,0,5.38
2023-07-17,11:27:06,Default Site,Sonde 13E101468,,20.489,736.9,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.84,-94.9,136.5,-0.4,0,1.52,1.43,0.14,0.74,-0.72,-2.64,-0.018,-0.022,-0.026,1.219,0,5.38
2023-07-17,11:27:08,Default Site,Sonde 13E101468,,20.494,737,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.84,-95,136.2,-0.39,0,1.53,1.43,0.14,0.73,-0.72,-2.64,-0.018,-0.017,-0.026,1.219,0,5.37
2023-07-17,11:27:10,Default Site,Sonde 13E101468,,20.498,737,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.84,-95.1,135.9,-0.39,0,1.53,1.44,0.14,0.74,-0.73,-2.66,-0.018,-0.018,-0.026,1.219,0,5.37
2023-07-17,11:27:11,Default Site,Sonde 13E101468,,20.502,737,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.84,-95.1,135.6,-0.38,0,1.53,1.44,0.14,0.74,-0.74,-2.7,-0.018,-0.016,-0.026,1.219,0,5.37
2023-07-17,11:27:13,Default Site,Sonde 13E101468,,20.507,737,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.84,-95.2,135.4,-0.39,0,1.53,1.44,0.16,0.8,-0.75,-2.72,-0.018,-0.013,-0.025,1.219,0,5.37
2023-07-17,11:27:15,Default Site,Sonde 13E101468,,20.51,737,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.85,-95.3,135.1,-0.39,0,1.53,1.44,0.16,0.8,-0.75,-2.73,-0.018,-0.012,-0.025,1.219,0,5.37
2023-07-17,11:27:17,Default Site,Sonde 13E101468,,20.515,737,96.4,99.4,8.68,0.2,0.2,0.2,0,0,7.85,-95.4,134.8,-0.39,0,1.52,1.43,0.16,0.83,-0.76,-2.77,-0.018,-0.018,-0.026,1.219,0,5.37
2023-07-17,11:27:18,Default Site,Sonde 13E101468,,20.519,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.85,-95.5,134.6,-0.4,0,1.52,1.43,0.16,0.81,-0.77,-2.79,-0.018,-0.017,-0.025,1.219,0,5.38
2023-07-17,11:27:20,Default Site,Sonde 13E101468,,20.523,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.85,-95.5,134.3,-0.4,0,1.52,1.43,0.16,0.82,-0.79,-2.85,-0.018,-0.018,-0.025,1.219,0,5.38
2023-07-17,11:27:21,Default Site,Sonde 13E101468,,20.528,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.85,-95.6,134,-0.39,0,1.53,1.43,0.16,0.81,-0.79,-2.85,-0.018,-0.018,-0.025,1.219,0,5.38
2023-07-17,11:27:23,Default Site,Sonde 13E101468,,20.531,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.85,-95.7,133.8,-0.39,0,1.52,1.43,0.16,0.81,-0.81,-2.91,-0.018,-0.017,-0.025,1.219,0,5.38
2023-07-17,11:27:25,Default Site,Sonde 13E101468,,20.535,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.85,-95.7,133.5,-0.39,0,1.53,1.44,0.15,0.78,-0.82,-2.94,-0.018,-0.02,-0.025,1.219,0,5.38
2023-07-17,11:27:27,Default Site,Sonde 13E101468,,20.539,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.86,-95.8,133.2,-0.41,0,1.53,1.43,0.15,0.77,-0.83,-2.98,-0.018,-0.015,-0.025,1.219,0,5.38
2023-07-17,11:27:28,Default Site,Sonde 13E101468,,20.543,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.86,-95.9,133,-0.4,0,1.53,1.44,0.15,0.76,-0.84,-3.01,-0.018,-0.022,-0.025,1.219,0,5.38
2023-07-17,11:27:30,Default Site,Sonde 13E101468,,20.547,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.86,-96,132.7,-0.4,0,1.53,1.43,0.15,0.78,-0.84,-3.02,-0.018,-0.018,-0.025,1.219,0,5.38
2023-07-17,11:27:32,Default Site,Sonde 13E101468,,20.551,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.86,-96.1,132.5,-0.4,0,1.53,1.44,0.15,0.76,-0.85,-3.05,-0.018,-0.019,-0.025,1.219,0,5.38
2023-07-17,11:27:33,Default Site,Sonde 13E101468,,20.555,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.86,-96.1,132.2,-0.39,0,1.53,1.44,0.14,0.72,-0.86,-3.08,-0.018,-0.016,-0.025,1.219,0,5.38
2023-07-17,11:27:35,Default Site,Sonde 13E101468,,20.559,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.86,-96.2,131.9,-0.4,0,1.54,1.45,0.14,0.72,-0.87,-3.12,-0.018,-0.019,-0.025,1.219,0,5.38
2023-07-17,11:27:37,Default Site,Sonde 13E101468,,20.563,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.86,-96.3,131.7,-0.41,0,1.53,1.44,0.14,0.74,-0.88,-3.13,-0.018,-0.014,-0.025,1.219,0,5.37
2023-07-17,11:27:39,Default Site,Sonde 13E101468,,20.567,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.87,-96.4,131.4,-0.4,0,1.53,1.43,0.13,0.71,-0.89,-3.17,-0.018,-0.018,-0.026,1.219,0,5.37
2023-07-17,11:27:40,Default Site,Sonde 13E101468,,20.571,737,96.4,99.4,8.67,0.2,0.2,0.2,0,0,7.87,-96.4,131.2,-0.39,0,1.52,1.43,0.13,0.68,-0.89,-3.18,-0.018,-0.02,-0.025,1.219,0,5.37
2023-07-17,11:27:42,Default Site,Sonde 13E101468,,20.575,737,96.4,99.5,8.67,0.2,0.2,0.2,0,0,7.87,-96.5,130.9,-0.39,0,1.52,1.43,0.14,0.71,-0.9,-3.21,-0.018,-0.013,-0.025,1.219,0,5.37
2023-07-17,11:27:44,Default Site,Sonde 13E101468,,20.579,737,96.4,99.5,8.67,0.2,0.2,0.2,0,0,7.87,-96.6,130.7,-0.39,0,1.52,1.43,0.14,0.71,-0.9,-3.21,-0.018,-0.021,-0.025,1.219,0,5.37
2023-07-17,11:27:45,Default Site,Sonde 13E101468,,20.583,737,96.4,99.5,8.67,0.2,0.2,0.2,0,0,7.87,-96.6,130.5,-0.39,0,1.53,1.44,0.14,0.73,-0.91,-3.24,-0.018,-0.018,-0.025,1.219,0,5.37
2023-07-17,11:27:47,Default Site,Sonde 13E101468,,20.586,737,96.4,99.5,8.67,0.2,0.2,0.2,0,0,7.87,-96.7,130.2,-0.4,0,1.53,1.43,0.15,0.77,-0.92,-3.27,-0.018,-0.02,-0.025,1.219,0,5.37
2023-07-17,11:27:49,Default Site,Sonde 13E101468,,20.591,737,96.4,99.5,8.67,0.2,0.2,0.2,0,0,7.87,-96.8,130,-0.41,0,1.52,1.43,0.15,0.77,-0.93,-3.3,-0.018,-0.016,-0.025,1.219,0,5.37
2023-07-17,11:27:50,Default Site,Sonde 13E101468,,20.594,737,96.4,99.5,8.67,0.2,0.2,0.2,0,0,7.87,-96.8,129.8,-0.41,0,1.51,1.42,0.16,0.82,-0.93,-3.32,-0.018,-0.021,-0.026,1.219,0,5.37
2023-07-17,11:27:52,Default Site,Sonde 13E101468,,20.599,737,96.4,99.5,8.67,0.2,0.2,0.2,0,0,7.87,-96.9,129.5,-0.41,0,1.51,1.42,0.16,0.83,-0.94,-3.35,-0.018,-0.018,-0.026,1.219,0,5.37
2023-07-17,11:27:54,Default Site,Sonde 13E101468,,20.602,737,96.4,99.5,8.66,0.2,0.2,0.2,0,0,7.88,-97,129.3,-0.41,0,1.51,1.41,0.16,0.81,-0.95,-3.36,-0.018,-0.018,-0.026,1.219,0,5.37
2023-07-17,11:27:55,Default Site,Sonde 13E101468,,20.605,737,96.4,99.5,8.66,0.2,0.2,0.2,0,0,7.88,-97,129.1,-0.41,0,1.51,1.42,0.16,0.82,-0.95,-3.36,-0.018,-0.018,-0.026,1.219,0,5.37
2023-07-17,11:27:57,Default Site,Sonde 13E101468,,20.61,736.9,96.4,99.5,8.66,0.2,0.2,0.2,0,0,7.88,-97.1,128.8,-0.41,0,1.52,1.43,0.15,0.79,-0.96,-3.4,-0.018,-0.013,-0.026,1.219,0,5.37
2023-07-17,11:27:59,Default Site,Sonde 13E101468,,20.613,736.9,96.4,99.5,8.66,0.2,0.2,0.2,0,0,7.88,-97.2,128.6,-0.4,0,1.53,1.44,0.15,0.78,-0.97,-3.42,-0.018,-0.012,-0.026,1.219,0,5.37
2023-07-17,11:28:00,Default Site,Sonde 13E101468,,20.617,736.9,96.4,99.5,8.66,0.2,0.2,0.2,0,0,7.88,-97.2,128.4,-0.4,0,1.54,1.44,0.15,0.78,-0.97,-3.44,-0.018,-0.015,-0.026,1.219,0,5.37
2023-07-17,11:28:02,Default Site,Sonde 13E101468,,20.621,736.9,96.4,99.4,8.66,0.2,0.2,0.2,0,0,7.88,-97.3,128.1,-0.39,0,1.53,1.44,0.15,0.76,-0.99,-3.5,-0.018,-0.02,-0.026,1.219,0,5.37
2023-07-17,11:28:04,Default Site,Sonde 13E101468,,20.624,736.9,96.4,99.4,8.66,0.2,0.2,0.2,0,0,7.88,-97.4,127.9,-0.38,0,1.53,1.44,0.15,0.76,-1,-3.53,-0.018,-0.013,-0.025,1.219,0,5.37
2023-07-17,11:28:05,Default Site,Sonde 13E101468,,20.628,736.9,96.4,99.4,8.66,0.2,0.2,0.2,0,0,7.88,-97.4,127.7,-0.39,0,1.54,1.44,0.14,0.72,-1.01,-3.57,-0.018,-0.017,-0.025,1.219,0,5.37
2023-07-17,11:28:07,Default Site,Sonde 13E101468,,20.632,736.9,96.4,99.4,8.66,0.2,0.2,0.2,0,0,7.88,-97.5,127.4,-0.4,0,1.55,1.45,0.14,0.74,-1.02,-3.6,-0.018,-0.018,-0.026,1.219,0,5.37
2023-07-17,11:28:09,Default Site,Sonde 13E101468,,20.635,736.9,96.4,99.4,8.66,0.2,0.2,0.2,0,0,7.89,-97.5,127.2,-0.4,0,1.55,1.45,0.15,0.78,-1.03,-3.63,-0.018,-0.017,-0.025,1.219,0,5.37
2023-07-17,11:28:11,Default Site,Sonde 13E101468,,20.638,736.9,96.4,99.4,8.66,0.2,0.2,0.2,0,0,7.89,-97.6,127,-0.41,0,1.46,1.37,0.13,0.69,-0.96,-3.41,-0.018,-0.022,-0.026,1.219,0,5.37
2023-07-17,11:28:12,Default Site,Sonde 13E101468,,20.639,736.9,96.4,99.4,8.65,0.2,0.2,0.2,0,0,7.89,-97.7,126.8,-0.42,0,1.32,1.24,0.11,0.61,-0.9,-3.2,-0.018,-0.019,-0.026,1.219,0,5.37
2023-07-17,11:28:14,Default Site,Sonde 13E101468,,20.635,736.9,96.3,99.3,8.64,0.2,0.2,0.2,0,0,7.89,-97.7,126.6,-0.43,0,1.2,1.13,0.1,0.54,-0.83,-2.97,-0.018,-0.018,-0.025,1.219,0,5.37
2023-07-17,11:28:16,Default Site,Sonde 13E101468,,20.626,736.9,96.1,99.2,8.63,0.4,0.4,0.4,0,0,7.89,-97.6,126.3,0.81,0,1.04,0.98,0.07,0.43,-0.76,-2.77,-0.018,-0.019,-0.026,1.219,0,5.37
2023-07-17,11:28:17,Default Site,Sonde 13E101468,,20.6,736.9,89.8,92.6,8.07,668.4,612.3,673.7,434,0.33,7.77,-91.1,200.4,1.21,0,0.9,0.85,0.05,0.36,-0.78,-2.81,-0.018,-0.019,-0.026,1.219,0,5.35
2023-07-17,11:28:19,Default Site,Sonde 13E101468,,20.521,737,86.4,89.1,7.75,665.9,609,671.2,433,0.32,7.68,-86,229.2,1.66,0,0.71,0.67,0.02,0.21,-0.8,-2.89,-0.018,-0.018,-0.026,1.219,0,5.35
2023-07-17,11:28:21,Default Site,Sonde 13E101468,,20.444,737,85.3,88,7.67,667,609,672.5,434,0.33,7.65,-84.2,238.4,2.05,0,0.59,0.56,0,0.15,-0.81,-2.93,-0.018,-0.011,-0.025,1.219,0,5.35
2023-07-17,11:28:22,Default Site,Sonde 13E101468,,20.355,737,84.4,87.1,7.6,668,608.8,673.6,434,0.33,7.62,-82.8,247.6,2.4,0,0.46,0.44,0,0.14,-0.82,-2.95,-0.018,-0.019,-0.026,1.219,0,5.35
2023-07-17,11:28:24,Default Site,Sonde 13E101468,,20.177,737,83.3,85.9,7.52,671.1,609.3,676.9,436,0.33,7.59,-80.6,277.3,2.92,0,0.29,0.28,0,0.12,-0.83,-3,-0.018,-0.019,-0.025,1.219,0,5.35
2023-07-17,11:28:26,Default Site,Sonde 13E101468,,20.068,737,82.7,85.4,7.49,672.9,609.5,678.8,437,0.33,7.57,-79.7,283.5,3.34,0,0.1,0.11,-0.01,0.11,-0.83,-3,-0.018,-0.02,-0.026,1.219,0,5.35
2023-07-17,11:28:28,Default Site,Sonde 13E101468,,19.949,737,82.3,84.9,7.47,674.4,609.5,680.4,438,0.33,7.55,-78.8,285.8,3.72,0,0.03,0.03,-0.02,0.05,-0.84,-3,-0.018,-0.022,-0.026,1.219,0,5.37
2023-07-17,11:28:30,Default Site,Sonde 13E101468,,19.809,737,81.8,84.3,7.44,676.4,609.4,682.6,440,0.33,7.54,-77.8,288.1,4.17,0,0.01,0.02,-0.03,-0.01,-0.9,-3.21,-0.018,-0.013,-0.025,1.219,0,5.37
2023-07-17,11:28:32,Default Site,Sonde 13E101468,,19.715,737,81.2,83.7,7.41,677.8,609.4,684.1,441,0.33,7.52,-76.7,290.1,3.3,0,0.02,0.03,-0.03,-0.01,-1.01,-3.55,-0.018,-0.023,-0.026,1.219,0,5.37
2023-07-17,11:28:34,Default Site,Sonde 13E101468,,19.649,737,80.4,82.9,7.34,678.8,609.5,685.2,441,0.33,7.41,-70.8,291.1,3.54,0,0.03,0.03,-0.04,-0.05,-1.11,-3.89,-0.018,-0.018,-0.026,1.219,0,5.37
2023-07-17,11:28:35,Default Site,Sonde 13E101468,,19.614,737,79.5,82,7.27,679.4,609.6,685.9,442,0.33,7.4,-69.9,292.5,3.78,0,0.02,0.03,-0.04,-0.03,-1.16,-4.05,-0.018,-0.017,-0.026,1.219,0,5.37
2023-07-17,11:28:37,Default Site,Sonde 13E101468,,19.582,737,79,81.5,7.23,680,609.6,686.4,442,0.33,7.39,-69.5,293.3,4.23,0,0.02,0.03,-0.03,-0.01,-1.14,-3.98,-0.018,-0.019,-0.026,1.219,0,5.36
2023-07-17,11:28:39,Default Site,Sonde 13E101468,,19.565,737,78.5,80.9,7.18,680.2,609.6,686.7,442,0.33,7.38,-69.2,294.3,4.59,0,0.04,0.04,-0.03,0.02,-1.13,-3.94,-0.018,-0.017,-0.026,1.219,0,5.36
2023-07-17,11:28:41,Default Site,Sonde 13E101468,,19.55,737,77.9,80.4,7.14,680.5,609.6,687,442,0.33,7.37,-68.7,295.4,5.22,0,0.04,0.04,-0.01,0.09,-1.11,-3.89,-0.018,-0.023,-0.026,1.219,0,5.36
2023-07-17,11:28:42,Default Site,Sonde 13E101468,,19.54,737,77.5,80,7.1,680.7,609.7,687.2,442,0.33,7.37,-68.4,296.2,5.68,0,0.03,0.04,-0.02,0.04,-1.1,-3.85,-0.018,-0.017,-0.026,1.219,0,5.36
2023-07-17,11:28:44,Default Site,Sonde 13E101468,,19.534,737,77.2,79.6,7.07,680.9,609.9,687.5,443,0.33,7.36,-68.2,296.8,6.1,0,0.03,0.04,-0.02,0.03,-1.09,-3.83,-0.018,-0.019,-0.026,1.219,0,5.36
2023-07-17,11:28:45,Default Site,Sonde 13E101468,,19.528,737,76.7,79.1,7.03,681.2,610,687.7,443,0.33,7.36,-67.8,297.5,6.63,0,0.03,0.04,-0.03,0.02,-1.09,-3.81,-0.019,-0.021,-0.026,1.219,0,5.36
2023-07-17,11:28:47,Default Site,Sonde 13E101468,,19.525,737,76.4,78.9,7,681.4,610.1,687.9,443,0.33,7.35,-67.6,298,7.08,0,0.03,0.04,-0.03,0.01,-1.09,-3.81,-0.018,-0.018,-0.026,1.219,0,5.36
2023-07-17,11:28:49,Default Site,Sonde 13E101468,,19.524,737,76.2,78.6,6.98,681.5,610.2,688.1,443,0.33,7.35,-67.3,299,7.49,0,0.03,0.04,-0.03,-0.01,-1.08,-3.78,-0.018,-0.018,-0.026,1.219,0,5.36
2023-07-17,11:28:51,Default Site,Sonde 13E101468,,19.523,737,75.9,78.3,6.95,681.7,610.4,688.2,443,0.33,7.35,-67.1,299.9,7.9,0,0.03,0.03,-0.02,0.03,-1.06,-3.73,-0.018,-0.017,-0.026,1.219,0,5.36
2023-07-17,11:28:52,Default Site,Sonde 13E101468,,19.522,737,75.7,78.1,6.93,681.8,610.4,688.3,443,0.33,7.34,-66.9,300.8,8.21,0,0.03,0.03,-0.02,0.03,-1.05,-3.68,-0.018,-0.02,-0.026,1.219,0,5.36
2023-07-17,11:28:54,Default Site,Sonde 13E101468,,19.522,737,75.4,77.8,6.91,681.9,610.5,688.4,443,0.33,7.34,-66.7,301.7,8.55,0,0.02,0.03,-0.02,0.07,-1.04,-3.65,-0.018,-0.024,-0.026,1.219,0,5.36
2023-07-17,11:28:56,Default Site,Sonde 13E101468,,19.521,737,75.3,77.6,6.9,681.9,610.6,688.5,443,0.33,7.34,-66.5,302.1,8.74,0,0.03,0.04,-0.02,0.07,-1.04,-3.65,-0.018,-0.019,-0.026,1.219,0,5.36
2023-07-17,11:28:57,Default Site,Sonde 13E101468,,19.521,737,75.1,77.5,6.88,681.9,610.6,688.5,443,0.33,7.33,-66.4,302.4,8.94,0,0.03,0.03,-0.02,0.04,-1.03,-3.64,-0.018,-0.015,-0.026,1.219,0,5.36
2023-07-17,11:28:59,Default Site,Sonde 13E101468,,19.52,737,75,77.3,6.87,681.9,610.5,688.5,443,0.33,7.33,-66,302.5,9.2,0,0.02,0.03,-0.01,0.09,-1.03,-3.62,-0.018,-0.018,-0.026,1.219,0,5.36
2023-07-17,11:29:01,Default Site,Sonde 13E101468,,19.519,737,74.8,77.2,6.86,681.9,610.5,688.5,443,0.33,7.32,-65.7,302.4,9.35,0,0.02,0.02,-0.01,0.1,-1.03,-3.62,-0.018,-0.012,-0.026,1.219,0,5.36
2023-07-17,11:29:02,Default Site,Sonde 13E101468,,19.518,737,74.7,77.1,6.84,681.9,610.5,688.5,443,0.33,7.31,-65.3,302.1,9.47,0,0.02,0.03,-0.01,0.09,-1.02,-3.6,-0.018,-0.017,-0.026,1.219,0,5.36
2023-07-17,11:29:04,Default Site,Sonde 13E101468,,19.517,737,74.6,77,6.84,681.9,610.5,688.5,443,0.33,7.31,-65,301.7,9.66,0,0.02,0.02,0,0.14,-1.02,-3.6,-0.018,-0.02,-0.026,1.219,0,5.36
2023-07-17,11:29:06,Default Site,Sonde 13E101468,,19.516,737,74.5,76.9,6.83,681.9,610.5,688.5,443,0.33,7.3,-64.8,301.2,9.8,0,0.01,0.02,-0.01,0.11,-1.02,-3.59,-0.018,-0.015,-0.026,1.219,0,5.36
2023-07-17,11:29:08,Default Site,Sonde 13E101468,,19.514,736.9,74.4,76.8,6.82,681.9,610.5,688.5,443,0.33,7.3,-64.5,300.6,9.97,0,0.01,0.02,0,0.14,-1.01,-3.56,-0.018,-0.022,-0.026,1.219,0,5.35
2023-07-17,11:29:09,Default Site,Sonde 13E101468,,19.514,736.9,74.4,76.7,6.81,681.9,610.5,688.5,443,0.33,7.3,-64.2,300.1,10.11,0,0.01,0.01,0,0.12,-1.01,-3.55,-0.018,-0.019,-0.026,1.219,0,5.35
2023-07-17,11:29:11,Default Site,Sonde 13E101468,,19.513,736.9,74.3,76.6,6.81,682,610.5,688.5,443,0.33,7.29,-64,299.3,10.25,0,0.01,0.01,0,0.12,-1.01,-3.57,-0.018,-0.017,-0.026,1.219,0,5.35
2023-07-17,11:29:13,Default Site,Sonde 13E101468,,19.512,736.9,74.2,76.6,6.8,682,610.5,688.5,443,0.33,7.29,-63.8,298.7,10.41,0,0.01,0.02,-0.01,0.1,-1.01,-3.56,-0.018,-0.019,-0.026,1.219,0,5.35
2023-07-17,11:29:14,Default Site,Sonde 13E101468,,19.512,736.9,74.2,76.5,6.8,682,610.5,688.6,443,0.33,7.28,-63.7,298.1,10.52,0,0,0.01,-0.02,0.07,-1.02,-3.58,-0.018,-0.022,-0.026,1.219,0,5.35
2023-07-17,11:29:16,Default Site,Sonde 13E101468,,19.511,736.9,74.1,76.4,6.79,682,610.5,688.6,443,0.33,7.28,-63.5,297.3,10.63,0,-0.01,0,-0.02,0.07,-1.01,-3.56,-0.018,-0.013,-0.026,1.219,0,5.35
2023-07-17,11:29:18,Default Site,Sonde 13E101468,,19.511,736.9,74.1,76.4,6.79,682,610.5,688.6,443,0.33,7.28,-63.4,296.8,10.71,0,0,0,-0.01,0.07,-1.01,-3.57,-0.018,-0.016,-0.026,1.219,0,5.36
2023-07-17,11:29:19,Default Site,Sonde 13E101468,,19.511,737,74,76.3,6.78,682,610.5,688.6,443,0.33,7.28,-63.2,296,10.79,0,0,0.01,-0.02,0.04,-1.01,-3.55,-0.018,-0.015,-0.026,1.219,0,5.36
2023-07-17,11:29:21,Default Site,Sonde 13E101468,,19.511,737,74,76.3,6.78,682.1,610.6,688.6,443,0.33,7.27,-63.1,295.4,10.9,0,0,0,-0.02,0.04,-1.01,-3.55,-0.018,-0.016,-0.026,1.219,0,5.36
2023-07-17,11:29:23,Default Site,Sonde 13E101468,,19.511,737,73.9,76.3,6.78,682.1,610.6,688.6,443,0.33,7.27,-63,294.8,10.95,0,0,0.01,-0.02,0.05,-1,-3.54,-0.018,-0.014,-0.026,1.219,0,5.36
